ID,DRG Definition,Provider Id,Provider Name,Provider Street Address,Provider City,Provider State,Provider Zip Code,Hospital Referral Region (HRR) Description,Total Discharges,Average Covered Charges,Average Total Payments,Average Medicare Payments,Provider Latitude,Provider Longitude
2258,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,340028,CAPE FEAR VALLEY MEDICAL CENTER,1638 OWEN DRIVE P O BOX 2000,FAYETTEVILLE,NC,28302,NC - Raleigh,97,18268.60825,4032.412371,2858.85567,35.0326463,-78.9320945
2259,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,340030,DUKE UNIVERSITY HOSPITAL,PO BOX 3708 DUMC  ERWIN RD,DURHAM,NC,27710,NC - Durham,125,18008.512,5891.392,4512.816,36.0083926,-78.9394587
2260,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,340032,GASTON MEMORIAL HOSPITAL,2525 COURT DR,GASTONIA,NC,28052,NC - Charlotte,82,11493.37805,3628.658537,2583.926829,35.2734149,-81.1368781
2261,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,340039,IREDELL MEMORIAL HOSPITAL INC,557 BROOKDALE DR  P O BOX 1828,STATESVILLE,NC,28677,NC - Winston-Salem,64,12055.1875,3242.90625,2086.203125,35.799858,-80.87863
2262,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,340040,VIDANT MEDICAL CENTER,"2100 STANTONSBURG RD, PO BOX 6028",GREENVILLE,NC,27835,NC - Greenville,190,13475.28421,4855.615789,3802.647368,35.607262,-77.404766
2263,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,340041,CALDWELL MEMORIAL HOSPITAL,321 MULBERRY ST SW,LENOIR,NC,28645,NC - Hickory,17,8594.705882,3461.705882,2584.764706,35.910583,-81.535123
2264,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,340042,ONSLOW MEMORIAL HOSPITAL,317 WESTERN BOULEVARD,JACKSONVILLE,NC,28540,NC - Greenville,41,13801.90244,4039.146341,2624.902439,34.762728,-77.385821
2265,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,340047,NORTH CAROLINA BAPTIST HOSPITAL,MEDICAL CENTER BOULEVARD,WINSTON-SALEM,NC,27157,NC - Winston-Salem,136,7904.911765,5196.308824,4167.919118,36.0906186,-80.2716076
2266,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,340050,SOUTHEASTERN REGIONAL MEDICAL CENTER,300 W 27 ST  PO BOX 1408,LUMBERTON,NC,28359,NC - Durham,52,13552.90385,4221,3225.230769,34.637229,-79.012133
2267,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,340051,WATAUGA MEDICAL CENTER,336 DEERFIELD ROAD,BOONE,NC,28607,TN - Johnson City,13,9521.615385,4130.615385,3069.076923,36.198777,-81.652227
2268,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,340053,PRESBYTERIAN HOSPITAL,200 HAWTHORNE LANE BOX 33549,CHARLOTTE,NC,28233,NC - Charlotte,70,11220.51429,3565.014286,2598.557143,35.2219554,-80.8328724
2269,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,340060,MOREHEAD MEMORIAL HOSPITAL,117 E KINGS HIGHWAY,EDEN,NC,27288,NC - Greensboro,28,8127.964286,3357.678571,2494.964286,36.494682,-79.739606
2270,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,340061,UNIVERSITY OF NORTH CAROLINA HOSPITAL,101 MANNING DRIVE,CHAPEL HILL,NC,27514,NC - Durham,49,8262.795918,5798.040816,4504.816327,35.9052623,-79.0509735
2271,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,340064,WILKES REGIONAL MEDICAL CENTER,1370 WEST D ST,NORTH WILKESBOR,NC,28659,NC - Winston-Salem,32,9866.1875,3282,2421,36.1584434,-81.1571831
2272,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,340068,COLUMBUS REGIONAL HEALTHCARE SYSTEM,500 JEFFERSON ST,WHITEVILLE,NC,28472,NC - Wilmington,30,8279.266667,3803.533333,2959,34.33747,-78.694254
2273,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,340069,"WAKEMED, RALEIGH CAMPUS",3000 NEW BERN AVE,RALEIGH,NC,27610,NC - Raleigh,210,13765.92381,4129.547619,2937.480952,35.7852802,-78.5883785
2274,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,340070,ALAMANCE REGIONAL MEDICAL CENTER,1240 HUFFMAN MILL RD,BURLINGTON,NC,27216,NC - Durham,30,7349.966667,3452.9,2323.866667,36.063466,-79.502078
2275,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,340071,BETSY JOHNSON REGIONAL  HOSPITAL,800 TILGHMAN DR,DUNN,NC,28334,NC - Raleigh,24,10044.29167,4023.916667,3188.5,35.307153,-78.634739
2276,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,340073,DUKE HEALTH RALEIGH HOSPITAL,3400 WAKE FOREST RD,RALEIGH,NC,27609,NC - Raleigh,28,13260.03571,3294,2171,35.8283144,-78.6181122
2277,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,340075,CMC-BLUE RIDGE,2201 S STERLING ST,MORGANTON,NC,28655,NC - Charlotte,19,14472.05263,3566,2660.947368,35.7240071,-81.6587579
2278,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,340087,THE MCDOWELL HOSPITAL,430 RANKIN DRIVE P O BOX 730,MARION,NC,28752,NC - Asheville,12,7518.5,4094.666667,2496.083333,35.6638302,-82.0283229
2279,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,340090,JOHNSTON MEMORIAL HOSPITAL,509 BRIGHT LEAF BLVD,SMITHFIELD,NC,27577,NC - Raleigh,29,15063.34483,3827.758621,2834.517241,35.5031749,-78.344072
2280,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,340091,"MOSES H CONE MEMORIAL HOSPITAL, THE",1200 N ELM ST,GREENSBORO,NC,27401,NC - Greensboro,140,8878.007143,3692.857143,2569.464286,36.0909698,-79.786519
2281,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,340096,LEXINGTON MEMORIAL HOSPITAL INC,250 HOSPITAL DRIVE PO BOX 1817,LEXINGTON,NC,27293,NC - Winston-Salem,18,10249.72222,3597.666667,2365.222222,35.8048172,-80.2884882
2282,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,340097,HUGH CHATHAM MEMORIAL HOSPITAL,180 PARKWOOD DR,ELKIN,NC,28621,NC - Winston-Salem,25,10669.68,3281.12,2501.76,36.261809,-80.838577
2283,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,340098,CAROLINAS MED CENTER-MERCY,2001 VAIL AVE,CHARLOTTE,NC,28207,NC - Charlotte,74,12395.33784,3384.702703,2109.675676,35.2103414,-80.8206209
2284,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,340099,VIDANT ROANOKE CHOWAN HOSPITAL,500 S ACADEMY ST,AHOSKIE,NC,27910,NC - Greenville,26,12529.73077,3663.153846,2687.769231,36.285553,-76.994887
2285,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,340107,VIDANT EDGECOMBE HOSPITAL,111 HOSPITAL DR,TARBORO,NC,27886,NC - Greenville,29,13592.75862,3892.413793,2943.172414,35.921155,-77.555852
2286,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,340109,ALBEMARLE HOSPITAL AUTHORITY,1144 N ROAD ST,ELIZABETH CITY,NC,27909,VA - Norfolk,45,12287.82222,3951.644444,3057.333333,36.323798,-76.2180397
2287,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,340113,CAROLINAS MEDICAL CENTER/BEHAV HEALTH,1000 BLYTHE BLVD,CHARLOTTE,NC,28203,NC - Charlotte,67,14392.98507,4857.462687,3619.059701,35.2039422,-80.8391434
2288,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,340114,REX HOSPITAL,4420 LAKE BOONE TRAIL,RALEIGH,NC,27607,NC - Raleigh,139,10533.69065,3215.676259,2075.848921,35.8179864,-78.7029576
2289,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,340115,FIRSTHEALTH MOORE REGIONAL HOSPITAL,155 MEMORIAL DRIVE,PINEHURST,NC,28374,NC - Durham,166,10288.69277,3603.542169,2364.36747,35.205542,-79.456449
2290,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,340116,FRYE REGIONAL MEDICAL CENTER,420 N CENTER ST,HICKORY,NC,28601,NC - Hickory,145,14539.94483,3267.22069,2245.489655,35.737525,-81.337137
2291,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,340119,STANLY REGIONAL MEDICAL CENTER,301 YADKIN ST,ALBEMARLE,NC,28001,NC - Charlotte,22,9957.181818,3606.5,2369.272727,35.364566,-80.194498
2292,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,340120,VIDANT DUPLIN  HOSPITAL,401 N MAIN ST,KENANSVILLE,NC,28349,NC - Greenville,28,8628.607143,3804.071429,2943.928571,34.9649988,-77.9616478
2293,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,340123,RANDOLPH HOSPITAL,364 WHITE OAK STREET,ASHEBORO,NC,27204,NC - Greensboro,20,9085.6,3471.85,2296.3,35.711402,-79.8144409
2294,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,340126,WILSON MEDICAL CENTER,1705 S TARBORO ST,WILSON,NC,27893,NC - Raleigh,37,15398.18919,3625.594595,2689.756757,35.718497,-77.9451799
2295,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,340129,LAKE NORMAN REGIONAL MEDICAL CENTER,171 FAIRVIEW ROAD,MOORESVILLE,NC,28117,NC - Charlotte,30,13802.16667,3191,2030.4,35.5490677,-80.854179
2296,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,340130,CAROLINAS MEDICAL CENTER-UNION,600 HOSPITAL DR,MONROE,NC,28110,NC - Charlotte,50,8124.46,3833.46,2567.12,34.9738157,-80.5225031
2297,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,340131,CAROLINA EAST MEDICAL CENTER,2000 NEUSE BLVD,NEW BERN,NC,28560,NC - Greenville,110,8737.709091,4047.745455,3009.745455,35.114204,-77.065681
2298,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,340132,MARIA PARHAM MEDICAL CENTER,PO BOX 59,HENDERSON,NC,27536,NC - Durham,18,12156,3826.611111,2692.666667,36.3338756,-78.3955986
2299,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,340141,NEW HANOVER REGIONAL MEDICAL CENTER,2131 S 17TH ST BOX 9000,WILMINGTON,NC,28402,NC - Wilmington,193,9076.559585,4023.668394,2848.284974,34.2378598,-77.9476394
2300,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,340142,CARTERET GENERAL HOSPITAL,3500 ARENDELL ST,MOREHEAD CITY,NC,28557,NC - Greenville,53,10573.84906,3914.528302,2886,34.7262246,-76.7549479
2301,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,340143,CATAWBA VALLEY MEDICAL CENTER,810 FAIRGROVE CHURCH RD,HICKORY,NC,28602,NC - Hickory,12,7088.75,3600.833333,2936.5,35.7138325,-81.267284
2302,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,340144,DAVIS REGIONAL MEDICAL CENTER,218 OLD MOCKSBVILLE RD PO BOX 1823,STATESVILLE,NC,28687,NC - Winston-Salem,16,13759.125,3610.625,2371.6875,35.818754,-80.828965
2303,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,340145,CAROLINAS MEDICAL CENTER-LINCOLN,433 MCALISTER RD,LINCOLNTON,NC,28092,NC - Charlotte,12,17302.83333,3422.583333,2463.25,35.490295,-81.203192
2304,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,340147,NASH GENERAL HOSPITAL,2460 CURTIS ELLIS DRIVE,ROCKY MOUNT,NC,27804,NC - Raleigh,50,9380.62,3911.02,2965.02,35.978428,-77.852104
2305,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,340151,HALIFAX REGIONAL MEDICAL CENTER INC,250 SMITH CHURCH RD,ROANOKE RAPIDS,NC,27870,NC - Raleigh,41,10504.14634,3582.414634,2823.487805,36.432954,-77.64729
2306,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,340155,DURHAM REGIONAL HOSPITAL,3643 N ROXBORO ROAD,DURHAM,NC,27704,NC - Durham,23,13139.3913,3687.26087,2641.173913,36.0558699,-78.9034991
2307,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,340158,BRUNSWICK COMMUNITY HOSPITAL,1 MEDICAL CENTER DR  PO BOX 139,SUPPLY,NC,28462,NC - Wilmington,42,11289.7619,3488.404762,2430.690476,34.009061,-78.289923
2308,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,340160,MURPHY MEDICAL CENTER INC,3990 EAST US HIGHWAY 64 ALT,MURPHY,NC,28906,GA - Atlanta,11,7323.272727,3383.545455,2334.818182,35.0735194,-83.9667927
2309,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,340166,CAROLINAS MED CTR-UNIVERSITY,8800 NORTH TYRON STREET,CHARLOTTE,NC,28262,NC - Charlotte,15,14639.66667,4466.6,2037,35.3062815,-80.74724
2310,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,340171,PRESBYTERIAN HOSPITAL MATTHEWS,1500 MATTHEWS TWNSHP PRKWY BOX 3310,MATTHEWS,NC,28106,NC - Charlotte,35,12107.25714,3284.371429,2203.742857,35.1143176,-80.7197131
2311,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,340173,"WAKEMED, CARY HOSPITAL",1900 KILDARE FARM ROAD,CARY,NC,27518,NC - Raleigh,80,13136.1,3417.725,2222.325,35.740747,-78.781718
2312,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,340183,PRESBYTERIAN HOSPITAL HUNTERSVILLE,10030 GILEAD ROAD,HUNTERSVILLE,NC,28078,NC - Charlotte,19,11907.42105,3227.210526,2317.105263,35.406344,-80.860052
2313,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,340184,MEDWEST HAYWOOD,262 LEROY GEORGE DRIVE,CLYDE,NC,28721,NC - Asheville,50,7704.02,3253.2,2215.2,35.5258779,-82.9435088
2314,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,340186,VIDANT BEAUFORT HOSPITAL,628 E 12TH ST,WASHINGTON,NC,27889,NC - Greenville,21,5563.190476,2752.380952,1608.666667,35.5491604,-77.039816
2315,312 - SYNCOPE & COLLAPSE,340001,CAROLINAS MEDICAL CENTER-NORTHEAST,920 CHURCH ST N,CONCORD,NC,28025,NC - Charlotte,89,15781.21348,4592.303371,3754.134831,35.43802,-80.601489
2316,312 - SYNCOPE & COLLAPSE,340002,MEMORIAL MISSION HOSPITAL AND ASHEVILLE SURGERY CE,509 BILTMORE AVE,ASHEVILLE,NC,28801,NC - Asheville,164,13054.02439,4601.073171,3627.353659,35.576583,-82.549222
2317,312 - SYNCOPE & COLLAPSE,340003,NORTHERN HOSPITAL OF SURRY COUNTY,830 ROCKFORD ST,MOUNT AIRY,NC,27030,NC - Winston-Salem,27,12510.11111,4286.777778,3361.740741,36.488967,-80.611891
2318,312 - SYNCOPE & COLLAPSE,340004,HIGH POINT REGIONAL HOSPITAL,601 N ELM ST  PO BOX HP-5,HIGH POINT,NC,27261,NC - Winston-Salem,35,17957.2,4275.914286,3309.028571,35.95,-80
2319,312 - SYNCOPE & COLLAPSE,340008,SCOTLAND MEMORIAL HOSPITAL,500 LAUCHWOOD DR,LAURINBURG,NC,28352,NC - Durham,22,16156.04545,4577,3793.181818,34.751245,-79.467888
2320,312 - SYNCOPE & COLLAPSE,340010,WAYNE MEMORIAL HOSPITAL,2700 WAYNE MEMORIAL DR,GOLDSBORO,NC,27534,NC - Raleigh,40,13192.775,4742.825,3803.825,35.3977239,-77.9525029
2321,312 - SYNCOPE & COLLAPSE,340013,RUTHERFORD HOSPITAL INC,288 SOUTH RIDGECREST AVE,RUTHERFORDTON,NC,28139,NC - Charlotte,24,11487.45833,4387.333333,3715,35.362513,-81.966918
2322,312 - SYNCOPE & COLLAPSE,340014,FORSYTH MEMORIAL HOSPITAL,3333 SILAS CREEK PARKWAY,WINSTON-SALEM,NC,27103,NC - Winston-Salem,112,12889.83929,4374.3125,3585.348214,36.0758078,-80.2977909
2323,312 - SYNCOPE & COLLAPSE,340015,ROWAN REGIONAL MEDICAL CENTER,612 MOCKSVILLE AVE,SALISBURY,NC,28144,NC - Charlotte,26,15366.65385,4193.307692,3130.730769,35.681722,-80.470716
2324,312 - SYNCOPE & COLLAPSE,340016,MEDWEST HARRIS,68 HOSPITAL RD,SYLVA,NC,28779,NC - Asheville,12,10420.33333,4094.25,3325.583333,35.385951,-83.202926
2325,312 - SYNCOPE & COLLAPSE,340020,CENTRAL CAROLINA HOSPITAL,1135 CARTHAGE ST,SANFORD,NC,27330,NC - Durham,41,19227.92683,4025.146341,3156.365854,35.4689369,-79.1866809
2326,312 - SYNCOPE & COLLAPSE,340021,CLEVELAND REGIONAL MEDICAL CENTER,201 E GROVER ST,SHELBY,NC,28150,NC - Charlotte,32,19955,4618.375,3418.8125,35.302883,-81.535711
2327,312 - SYNCOPE & COLLAPSE,340027,LENOIR MEMORIAL HOSPITAL,100 AIRPORT RD,KINSTON,NC,28501,NC - Greenville,51,15843.88235,4580.117647,3701.294118,35.290527,-77.583071
2328,312 - SYNCOPE & COLLAPSE,340028,CAPE FEAR VALLEY MEDICAL CENTER,1638 OWEN DRIVE P O BOX 2000,FAYETTEVILLE,NC,28302,NC - Raleigh,102,23727.70588,5073.686275,4005.22549,35.0326463,-78.9320945
2329,312 - SYNCOPE & COLLAPSE,340030,DUKE UNIVERSITY HOSPITAL,PO BOX 3708 DUMC  ERWIN RD,DURHAM,NC,27710,NC - Durham,40,23121,6713.925,5928.875,36.0083926,-78.9394587
2330,312 - SYNCOPE & COLLAPSE,340032,GASTON MEMORIAL HOSPITAL,2525 COURT DR,GASTONIA,NC,28052,NC - Charlotte,77,18165.19481,4933.337662,4045.376623,35.2734149,-81.1368781
2331,312 - SYNCOPE & COLLAPSE,340039,IREDELL MEMORIAL HOSPITAL INC,557 BROOKDALE DR  P O BOX 1828,STATESVILLE,NC,28677,NC - Winston-Salem,42,17889.88095,3976.357143,3170.761905,35.799858,-80.87863
2332,312 - SYNCOPE & COLLAPSE,340040,VIDANT MEDICAL CENTER,"2100 STANTONSBURG RD, PO BOX 6028",GREENVILLE,NC,27835,NC - Greenville,217,18185.32258,6229.341014,5254.078341,35.607262,-77.404766
2333,312 - SYNCOPE & COLLAPSE,340041,CALDWELL MEMORIAL HOSPITAL,321 MULBERRY ST SW,LENOIR,NC,28645,NC - Hickory,13,14115.84615,4504.846154,3706.384615,35.910583,-81.535123
2334,312 - SYNCOPE & COLLAPSE,340042,ONSLOW MEMORIAL HOSPITAL,317 WESTERN BOULEVARD,JACKSONVILLE,NC,28540,NC - Greenville,22,15650.77273,4621.272727,3784.909091,34.762728,-77.385821
2335,312 - SYNCOPE & COLLAPSE,340047,NORTH CAROLINA BAPTIST HOSPITAL,MEDICAL CENTER BOULEVARD,WINSTON-SALEM,NC,27157,NC - Winston-Salem,114,12391.0614,6401.921053,5387.017544,36.0906186,-80.2716076
2336,312 - SYNCOPE & COLLAPSE,340050,SOUTHEASTERN REGIONAL MEDICAL CENTER,300 W 27 ST  PO BOX 1408,LUMBERTON,NC,28359,NC - Durham,81,20489.18519,5464.037037,4540.925926,34.637229,-79.012133
2337,312 - SYNCOPE & COLLAPSE,340051,WATAUGA MEDICAL CENTER,336 DEERFIELD ROAD,BOONE,NC,28607,TN - Johnson City,13,13075.30769,5300.384615,4503.769231,36.198777,-81.652227
2338,312 - SYNCOPE & COLLAPSE,340053,PRESBYTERIAN HOSPITAL,200 HAWTHORNE LANE BOX 33549,CHARLOTTE,NC,28233,NC - Charlotte,92,17658.81522,4582.206522,3797.130435,35.2219554,-80.8328724
2339,312 - SYNCOPE & COLLAPSE,340060,MOREHEAD MEMORIAL HOSPITAL,117 E KINGS HIGHWAY,EDEN,NC,27288,NC - Greensboro,24,8846.541667,4289.625,3475.791667,36.494682,-79.739606
2340,312 - SYNCOPE & COLLAPSE,340061,UNIVERSITY OF NORTH CAROLINA HOSPITAL,101 MANNING DRIVE,CHAPEL HILL,NC,27514,NC - Durham,46,12559.13043,7352.956522,6654.521739,35.9052623,-79.0509735
2341,312 - SYNCOPE & COLLAPSE,340064,WILKES REGIONAL MEDICAL CENTER,1370 WEST D ST,NORTH WILKESBOR,NC,28659,NC - Winston-Salem,37,12049.97297,4249.297297,3207.837838,36.1584434,-81.1571831
2342,312 - SYNCOPE & COLLAPSE,340068,COLUMBUS REGIONAL HEALTHCARE SYSTEM,500 JEFFERSON ST,WHITEVILLE,NC,28472,NC - Wilmington,20,9721.65,4757.25,3865.55,34.33747,-78.694254
2343,312 - SYNCOPE & COLLAPSE,340069,"WAKEMED, RALEIGH CAMPUS",3000 NEW BERN AVE,RALEIGH,NC,27610,NC - Raleigh,154,20036.50649,5158.350649,4185.12987,35.7852802,-78.5883785
2344,312 - SYNCOPE & COLLAPSE,340070,ALAMANCE REGIONAL MEDICAL CENTER,1240 HUFFMAN MILL RD,BURLINGTON,NC,27216,NC - Durham,39,10094.12821,4534.205128,3213.769231,36.063466,-79.502078
2345,312 - SYNCOPE & COLLAPSE,340071,BETSY JOHNSON REGIONAL  HOSPITAL,800 TILGHMAN DR,DUNN,NC,28334,NC - Raleigh,47,16518.78723,5295.212766,4566.276596,35.307153,-78.634739
2346,312 - SYNCOPE & COLLAPSE,340073,DUKE HEALTH RALEIGH HOSPITAL,3400 WAKE FOREST RD,RALEIGH,NC,27609,NC - Raleigh,11,19364.45455,4069.181818,3443,35.8283144,-78.6181122
2347,312 - SYNCOPE & COLLAPSE,340085,THOMASVILLE MEDICAL CENTER,207 OLD LEXINGTON RD BOX 789,THOMASVILLE,NC,27360,NC - Winston-Salem,16,11080.25,4600.3125,4025.3125,35.8826369,-80.0819879
2348,312 - SYNCOPE & COLLAPSE,340090,JOHNSTON MEMORIAL HOSPITAL,509 BRIGHT LEAF BLVD,SMITHFIELD,NC,27577,NC - Raleigh,42,22364.14286,4826.404762,3941.833333,35.5031749,-78.344072
2349,312 - SYNCOPE & COLLAPSE,340091,"MOSES H CONE MEMORIAL HOSPITAL, THE",1200 N ELM ST,GREENSBORO,NC,27401,NC - Greensboro,194,12625.32474,4660.087629,3658.628866,36.0909698,-79.786519
2350,312 - SYNCOPE & COLLAPSE,340097,HUGH CHATHAM MEMORIAL HOSPITAL,180 PARKWOOD DR,ELKIN,NC,28621,NC - Winston-Salem,19,17129.47368,4088.578947,3483.947368,36.261809,-80.838577
2351,312 - SYNCOPE & COLLAPSE,340098,CAROLINAS MED CENTER-MERCY,2001 VAIL AVE,CHARLOTTE,NC,28207,NC - Charlotte,28,17854.46429,4539.642857,3146.321429,35.2103414,-80.8206209
2352,312 - SYNCOPE & COLLAPSE,340099,VIDANT ROANOKE CHOWAN HOSPITAL,500 S ACADEMY ST,AHOSKIE,NC,27910,NC - Greenville,12,16133.08333,6124.583333,3438.416667,36.285553,-76.994887
2353,312 - SYNCOPE & COLLAPSE,340106,SANDHILLS REGIONAL MEDICAL CENTER,1000 WEST HAMLET AVENUE,HAMLET,NC,28345,NC - Charlotte,19,33200.31579,4307.789474,3339.368421,34.9022743,-79.7112589
2354,312 - SYNCOPE & COLLAPSE,340107,VIDANT EDGECOMBE HOSPITAL,111 HOSPITAL DR,TARBORO,NC,27886,NC - Greenville,33,19015.42424,5058.030303,3974.818182,35.921155,-77.555852
2355,312 - SYNCOPE & COLLAPSE,340109,ALBEMARLE HOSPITAL AUTHORITY,1144 N ROAD ST,ELIZABETH CITY,NC,27909,VA - Norfolk,33,13106.12121,4995.515152,4161.333333,36.323798,-76.2180397
2356,312 - SYNCOPE & COLLAPSE,340113,CAROLINAS MEDICAL CENTER/BEHAV HEALTH,1000 BLYTHE BLVD,CHARLOTTE,NC,28203,NC - Charlotte,70,21622,6244.728571,5301.2,35.2039422,-80.8391434
2357,312 - SYNCOPE & COLLAPSE,340114,REX HOSPITAL,4420 LAKE BOONE TRAIL,RALEIGH,NC,27607,NC - Raleigh,69,13804.28986,3995.42029,3039.536232,35.8179864,-78.7029576
2358,312 - SYNCOPE & COLLAPSE,340115,FIRSTHEALTH MOORE REGIONAL HOSPITAL,155 MEMORIAL DRIVE,PINEHURST,NC,28374,NC - Durham,155,14034.60645,4516.187097,3459.077419,35.205542,-79.456449
2359,312 - SYNCOPE & COLLAPSE,340116,FRYE REGIONAL MEDICAL CENTER,420 N CENTER ST,HICKORY,NC,28601,NC - Hickory,37,17213.16216,4085.864865,3103.162162,35.737525,-81.337137
2360,312 - SYNCOPE & COLLAPSE,340119,STANLY REGIONAL MEDICAL CENTER,301 YADKIN ST,ALBEMARLE,NC,28001,NC - Charlotte,11,12823.81818,4218.545455,3281.454545,35.364566,-80.194498
2361,312 - SYNCOPE & COLLAPSE,340123,RANDOLPH HOSPITAL,364 WHITE OAK STREET,ASHEBORO,NC,27204,NC - Greensboro,30,11964.86667,4310.633333,3431.566667,35.711402,-79.8144409
2362,312 - SYNCOPE & COLLAPSE,340126,WILSON MEDICAL CENTER,1705 S TARBORO ST,WILSON,NC,27893,NC - Raleigh,34,21306.35294,4642.735294,3740.264706,35.718497,-77.9451799
2363,312 - SYNCOPE & COLLAPSE,340129,LAKE NORMAN REGIONAL MEDICAL CENTER,171 FAIRVIEW ROAD,MOORESVILLE,NC,28117,NC - Charlotte,21,21895.66667,3984.333333,3056.52381,35.5490677,-80.854179
2364,312 - SYNCOPE & COLLAPSE,340130,CAROLINAS MEDICAL CENTER-UNION,600 HOSPITAL DR,MONROE,NC,28110,NC - Charlotte,28,13881.10714,4880.571429,3899.535714,34.9738157,-80.5225031
2365,312 - SYNCOPE & COLLAPSE,340131,CAROLINA EAST MEDICAL CENTER,2000 NEUSE BLVD,NEW BERN,NC,28560,NC - Greenville,33,12061.27273,4960.424242,4089.030303,35.114204,-77.065681
