DRG Definition,Provider Id,Provider Name,Provider Street Address,Provider City,Provider State,Provider Zip Code,Hospital Referral Region (HRR) Description,Total Discharges,Average Covered Charges,Average Total Payments,Average Medicare Payments
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,340030,DUKE UNIVERSITY HOSPITAL,PO BOX 3708 DUMC  ERWIN RD,DURHAM,NC,27710,NC - Durham,100,31940.95,12020.43,11264.64
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,340032,GASTON MEMORIAL HOSPITAL,2525 COURT DR,GASTONIA,NC,28052,NC - Charlotte,58,22514.34483,7867.482759,7002.586207
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,340039,IREDELL MEMORIAL HOSPITAL INC,557 BROOKDALE DR  P O BOX 1828,STATESVILLE,NC,28677,NC - Winston-Salem,39,27290.28205,6616.794872,5879.461538
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,340040,VIDANT MEDICAL CENTER,"2100 STANTONSBURG RD, PO BOX 6028",GREENVILLE,NC,27835,NC - Greenville,167,31082.77844,11287.05988,10344.22754
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,340042,ONSLOW MEMORIAL HOSPITAL,317 WESTERN BOULEVARD,JACKSONVILLE,NC,28540,NC - Greenville,14,21810.92857,7838.142857,6508.5
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,340047,NORTH CAROLINA BAPTIST HOSPITAL,MEDICAL CENTER BOULEVARD,WINSTON-SALEM,NC,27157,NC - Winston-Salem,92,19323.93478,11288.30435,10439.19565
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,340050,SOUTHEASTERN REGIONAL MEDICAL CENTER,300 W 27 ST  PO BOX 1408,LUMBERTON,NC,28359,NC - Durham,76,22045.13158,9176.828947,8495.513158
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,340051,WATAUGA MEDICAL CENTER,336 DEERFIELD ROAD,BOONE,NC,28607,TN - Johnson City,12,23212.16667,8790.833333,7613.333333
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,340053,PRESBYTERIAN HOSPITAL,200 HAWTHORNE LANE BOX 33549,CHARLOTTE,NC,28233,NC - Charlotte,65,29365.61538,7935.615385,7053.353846
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,340055,VALDESE GENERAL HOSPITAL INC,720 MALCOLM BLVD,VALDESE,NC,28690,NC - Hickory,15,31335.46667,6929.333333,6084.8
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,340060,MOREHEAD MEMORIAL HOSPITAL,117 E KINGS HIGHWAY,EDEN,NC,27288,NC - Greensboro,23,16002.47826,7190.304348,6290.826087
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,340061,UNIVERSITY OF NORTH CAROLINA HOSPITAL,101 MANNING DRIVE,CHAPEL HILL,NC,27514,NC - Durham,45,18456.46667,12380.37778,11608.08889
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,340064,WILKES REGIONAL MEDICAL CENTER,1370 WEST D ST,NORTH WILKESBOR,NC,28659,NC - Winston-Salem,24,15520.79167,6870.916667,5668.833333
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,340068,COLUMBUS REGIONAL HEALTHCARE SYSTEM,500 JEFFERSON ST,WHITEVILLE,NC,28472,NC - Wilmington,14,15320.5,7966.428571,6982.428571
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,340069,"WAKEMED, RALEIGH CAMPUS",3000 NEW BERN AVE,RALEIGH,NC,27610,NC - Raleigh,117,28756.90598,8762.059829,8019.059829
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,340070,ALAMANCE REGIONAL MEDICAL CENTER,1240 HUFFMAN MILL RD,BURLINGTON,NC,27216,NC - Durham,50,11865.9,7086.26,6081.22
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,340071,BETSY JOHNSON REGIONAL  HOSPITAL,800 TILGHMAN DR,DUNN,NC,28334,NC - Raleigh,16,18252.625,8287.625,7783.375
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,340073,DUKE HEALTH RALEIGH HOSPITAL,3400 WAKE FOREST RD,RALEIGH,NC,27609,NC - Raleigh,18,25581.83333,7019.333333,6058.666667
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,340085,THOMASVILLE MEDICAL CENTER,207 OLD LEXINGTON RD BOX 789,THOMASVILLE,NC,27360,NC - Winston-Salem,16,25835.9375,9689,6691.875
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,340087,THE MCDOWELL HOSPITAL,430 RANKIN DRIVE P O BOX 730,MARION,NC,28752,NC - Asheville,14,13967,8216.285714,7394
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,340090,JOHNSTON MEMORIAL HOSPITAL,509 BRIGHT LEAF BLVD,SMITHFIELD,NC,27577,NC - Raleigh,37,27562.35135,8231.972973,7485.378378
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,340091,"MOSES H CONE MEMORIAL HOSPITAL, THE",1200 N ELM ST,GREENSBORO,NC,27401,NC - Greensboro,114,19942.55263,8049.991228,6996.877193
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,340098,CAROLINAS MED CENTER-MERCY,2001 VAIL AVE,CHARLOTTE,NC,28207,NC - Charlotte,48,22229.89583,7138.625,6204.75
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,340107,VIDANT EDGECOMBE HOSPITAL,111 HOSPITAL DR,TARBORO,NC,27886,NC - Greenville,14,24327.07143,7635.214286,6892.071429
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,340109,ALBEMARLE HOSPITAL AUTHORITY,1144 N ROAD ST,ELIZABETH CITY,NC,27909,VA - Norfolk,26,21435.5,8368.5,7570.038462
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,340113,CAROLINAS MEDICAL CENTER/BEHAV HEALTH,1000 BLYTHE BLVD,CHARLOTTE,NC,28203,NC - Charlotte,98,32250.91837,11074.91837,9890.836735
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,340114,REX HOSPITAL,4420 LAKE BOONE TRAIL,RALEIGH,NC,27607,NC - Raleigh,71,20359.38028,6946.549296,5836.732394
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,340115,FIRSTHEALTH MOORE REGIONAL HOSPITAL,155 MEMORIAL DRIVE,PINEHURST,NC,28374,NC - Durham,84,22667.61905,8251.238095,6805.678571
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,340116,FRYE REGIONAL MEDICAL CENTER,420 N CENTER ST,HICKORY,NC,28601,NC - Hickory,57,33986,6925.649123,6239.894737
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,340119,STANLY REGIONAL MEDICAL CENTER,301 YADKIN ST,ALBEMARLE,NC,28001,NC - Charlotte,26,14717,7410.230769,6463.115385
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,340123,RANDOLPH HOSPITAL,364 WHITE OAK STREET,ASHEBORO,NC,27204,NC - Greensboro,14,18702.42857,7417.785714,6437.214286
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,340126,WILSON MEDICAL CENTER,1705 S TARBORO ST,WILSON,NC,27893,NC - Raleigh,22,26137.40909,7913.227273,7022.136364
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,340129,LAKE NORMAN REGIONAL MEDICAL CENTER,171 FAIRVIEW ROAD,MOORESVILLE,NC,28117,NC - Charlotte,23,29177.82609,6856.086957,6305.304348
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,340130,CAROLINAS MEDICAL CENTER-UNION,600 HOSPITAL DR,MONROE,NC,28110,NC - Charlotte,47,15459.51064,8203.489362,7165.06383
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,340131,CAROLINA EAST MEDICAL CENTER,2000 NEUSE BLVD,NEW BERN,NC,28560,NC - Greenville,54,15720.5,9067.444444,7434.333333
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,340132,MARIA PARHAM MEDICAL CENTER,PO BOX 59,HENDERSON,NC,27536,NC - Durham,15,20745.33333,8512.2,7515.133333
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,340141,NEW HANOVER REGIONAL MEDICAL CENTER,2131 S 17TH ST BOX 9000,WILMINGTON,NC,28402,NC - Wilmington,164,19012.18902,8601.067073,7577.02439
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,340142,CARTERET GENERAL HOSPITAL,3500 ARENDELL ST,MOREHEAD CITY,NC,28557,NC - Greenville,43,16866,8498.395349,7650.697674
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,340143,CATAWBA VALLEY MEDICAL CENTER,810 FAIRGROVE CHURCH RD,HICKORY,NC,28602,NC - Hickory,19,20376.47368,7840.368421,6932.789474
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,340145,CAROLINAS MEDICAL CENTER-LINCOLN,433 MCALISTER RD,LINCOLNTON,NC,28092,NC - Charlotte,20,26324.3,7502.2,6646
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,340147,NASH GENERAL HOSPITAL,2460 CURTIS ELLIS DRIVE,ROCKY MOUNT,NC,27804,NC - Raleigh,39,18309.4359,8355.076923,7549.205128
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,340155,DURHAM REGIONAL HOSPITAL,3643 N ROXBORO ROAD,DURHAM,NC,27704,NC - Durham,28,20055.21429,8129.714286,7339.25
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,340158,BRUNSWICK COMMUNITY HOSPITAL,1 MEDICAL CENTER DR  PO BOX 139,SUPPLY,NC,28462,NC - Wilmington,21,18631.95238,7525.714286,6866.285714
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,340166,CAROLINAS MED CTR-UNIVERSITY,8800 NORTH TYRON STREET,CHARLOTTE,NC,28262,NC - Charlotte,15,26067.6,7485.2,6335.8
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,340171,PRESBYTERIAN HOSPITAL MATTHEWS,1500 MATTHEWS TWNSHP PRKWY BOX 3310,MATTHEWS,NC,28106,NC - Charlotte,21,21247.09524,7087.857143,5788.333333
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,340173,"WAKEMED, CARY HOSPITAL",1900 KILDARE FARM ROAD,CARY,NC,27518,NC - Raleigh,32,21023.125,7042.4375,6289.8125
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,340183,PRESBYTERIAN HOSPITAL HUNTERSVILLE,10030 GILEAD ROAD,HUNTERSVILLE,NC,28078,NC - Charlotte,13,15042.46154,7001.461538,6380.846154
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,340184,MEDWEST HAYWOOD,262 LEROY GEORGE DRIVE,CLYDE,NC,28721,NC - Asheville,26,14611.96154,6886.653846,6134.5
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,340001,CAROLINAS MEDICAL CENTER-NORTHEAST,920 CHURCH ST N,CONCORD,NC,28025,NC - Charlotte,95,13505.68421,5245.663158,4360.242105
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,340002,MEMORIAL MISSION HOSPITAL AND ASHEVILLE SURGERY CE,509 BILTMORE AVE,ASHEVILLE,NC,28801,NC - Asheville,185,14190.38919,5402.956757,4397.351351
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,340003,NORTHERN HOSPITAL OF SURRY COUNTY,830 ROCKFORD ST,MOUNT AIRY,NC,27030,NC - Winston-Salem,35,10864.91429,4874.6,4055.742857
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,340004,HIGH POINT REGIONAL HOSPITAL,601 N ELM ST  PO BOX HP-5,HIGH POINT,NC,27261,NC - Winston-Salem,62,14492,4804.741935,3978.516129
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,340008,SCOTLAND MEMORIAL HOSPITAL,500 LAUCHWOOD DR,LAURINBURG,NC,28352,NC - Durham,31,14594.90323,5079.032258,4299.032258
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,340010,WAYNE MEMORIAL HOSPITAL,2700 WAYNE MEMORIAL DR,GOLDSBORO,NC,27534,NC - Raleigh,55,14075.85455,5535.545455,4445.709091
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,340011,SPRUCE PINE COMMUNITY HOSPITAL,125 HOSPITAL DR,SPRUCE PINE,NC,28777,NC - Asheville,12,8573.333333,5282,4419
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,340013,RUTHERFORD HOSPITAL INC,288 SOUTH RIDGECREST AVE,RUTHERFORDTON,NC,28139,NC - Charlotte,45,13061.24444,5011.355556,3917.911111
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,340014,FORSYTH MEMORIAL HOSPITAL,3333 SILAS CREEK PARKWAY,WINSTON-SALEM,NC,27103,NC - Winston-Salem,88,10947.84091,5046.784091,4050.988636
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,340015,ROWAN REGIONAL MEDICAL CENTER,612 MOCKSVILLE AVE,SALISBURY,NC,28144,NC - Charlotte,32,14130.125,4797.46875,3935.71875
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,340016,MEDWEST HARRIS,68 HOSPITAL RD,SYLVA,NC,28779,NC - Asheville,25,10162.4,4687.84,3769.76
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,340017,MARGARET R PARDEE MEMORIAL HOSPITAL,800 N JUSTICE ST,HENDERSONVILLE,NC,28791,NC - Asheville,51,9319.372549,4766.039216,3621.176471
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,340020,CENTRAL CAROLINA HOSPITAL,1135 CARTHAGE ST,SANFORD,NC,27330,NC - Durham,22,16688,4612,3725.272727
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,340021,CLEVELAND REGIONAL MEDICAL CENTER,201 E GROVER ST,SHELBY,NC,28150,NC - Charlotte,69,15517.33333,5180.072464,4073.550725
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,340023,PARK RIDGE HEALTH,100 HOSPITAL DRIVE,HENDERSONVILLE,NC,28792,NC - Asheville,27,12317.44444,4850.37037,4171.555556
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,340024,SAMPSON REGIONAL MEDICAL CENTER,607 BEAMAN ST,CLINTON,NC,28328,NC - Raleigh,18,9521.722222,4990.055556,4215.833333
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,340027,LENOIR MEMORIAL HOSPITAL,100 AIRPORT RD,KINSTON,NC,28501,NC - Greenville,38,13761.71053,5060.657895,3972.763158
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,340028,CAPE FEAR VALLEY MEDICAL CENTER,1638 OWEN DRIVE P O BOX 2000,FAYETTEVILLE,NC,28302,NC - Raleigh,124,23129.58871,5765.508065,4829.362903
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,340030,DUKE UNIVERSITY HOSPITAL,PO BOX 3708 DUMC  ERWIN RD,DURHAM,NC,27710,NC - Durham,153,22045.56209,8085.444444,6781.202614
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,340032,GASTON MEMORIAL HOSPITAL,2525 COURT DR,GASTONIA,NC,28052,NC - Charlotte,83,17914.18072,5452.939759,4444.120482
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,340037,KINGS MOUNTAIN HOSPITAL INC,706 W KING ST,KINGS MOUNTAIN,NC,28086,NC - Charlotte,13,18015.69231,4986.461538,3544.692308
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,340039,IREDELL MEMORIAL HOSPITAL INC,557 BROOKDALE DR  P O BOX 1828,STATESVILLE,NC,28677,NC - Winston-Salem,59,19166.16949,4727.491525,3619.864407
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,340040,VIDANT MEDICAL CENTER,"2100 STANTONSBURG RD, PO BOX 6028",GREENVILLE,NC,27835,NC - Greenville,254,16705.88189,6868.031496,6018.208661
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,340041,CALDWELL MEMORIAL HOSPITAL,321 MULBERRY ST SW,LENOIR,NC,28645,NC - Hickory,16,12818.25,5048.25,3967.5
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,340042,ONSLOW MEMORIAL HOSPITAL,317 WESTERN BOULEVARD,JACKSONVILLE,NC,28540,NC - Greenville,37,15268.86486,5034.540541,4381.675676
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,340047,NORTH CAROLINA BAPTIST HOSPITAL,MEDICAL CENTER BOULEVARD,WINSTON-SALEM,NC,27157,NC - Winston-Salem,123,11701.95935,7177.365854,6177.804878
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,340050,SOUTHEASTERN REGIONAL MEDICAL CENTER,300 W 27 ST  PO BOX 1408,LUMBERTON,NC,28359,NC - Durham,98,17039.38776,6112.27551,5373.785714
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,340051,WATAUGA MEDICAL CENTER,336 DEERFIELD ROAD,BOONE,NC,28607,TN - Johnson City,24,13760.5,6169.708333,4764.458333
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,340053,PRESBYTERIAN HOSPITAL,200 HAWTHORNE LANE BOX 33549,CHARLOTTE,NC,28233,NC - Charlotte,71,15956.84507,5402.943662,4103.366197
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,340055,VALDESE GENERAL HOSPITAL INC,720 MALCOLM BLVD,VALDESE,NC,28690,NC - Hickory,18,20412.5,4447.5,3682.166667
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,340060,MOREHEAD MEMORIAL HOSPITAL,117 E KINGS HIGHWAY,EDEN,NC,27288,NC - Greensboro,24,11627.29167,4774.25,3959.416667
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,340061,UNIVERSITY OF NORTH CAROLINA HOSPITAL,101 MANNING DRIVE,CHAPEL HILL,NC,27514,NC - Durham,67,10212.07463,8169.253731,7204
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,340064,WILKES REGIONAL MEDICAL CENTER,1370 WEST D ST,NORTH WILKESBOR,NC,28659,NC - Winston-Salem,36,11602.11111,4664.388889,3900.388889
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,340068,COLUMBUS REGIONAL HEALTHCARE SYSTEM,500 JEFFERSON ST,WHITEVILLE,NC,28472,NC - Wilmington,44,12429.97727,5464.909091,4759.909091
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,340069,"WAKEMED, RALEIGH CAMPUS",3000 NEW BERN AVE,RALEIGH,NC,27610,NC - Raleigh,157,18556.77707,5780.292994,4874.318471
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,340070,ALAMANCE REGIONAL MEDICAL CENTER,1240 HUFFMAN MILL RD,BURLINGTON,NC,27216,NC - Durham,46,10634.34783,4908.673913,3888.76087
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,340071,BETSY JOHNSON REGIONAL  HOSPITAL,800 TILGHMAN DR,DUNN,NC,28334,NC - Raleigh,35,15449.34286,5839.628571,5018.714286
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,340073,DUKE HEALTH RALEIGH HOSPITAL,3400 WAKE FOREST RD,RALEIGH,NC,27609,NC - Raleigh,33,19550.57576,5148.212121,3632.151515
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,340075,CMC-BLUE RIDGE,2201 S STERLING ST,MORGANTON,NC,28655,NC - Charlotte,29,19246.89655,5044.965517,4251.862069
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,340085,THOMASVILLE MEDICAL CENTER,207 OLD LEXINGTON RD BOX 789,THOMASVILLE,NC,27360,NC - Winston-Salem,13,13481.46154,5113.846154,4408
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,340087,THE MCDOWELL HOSPITAL,430 RANKIN DRIVE P O BOX 730,MARION,NC,28752,NC - Asheville,14,9853.714286,5355,4531
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,340090,JOHNSTON MEMORIAL HOSPITAL,509 BRIGHT LEAF BLVD,SMITHFIELD,NC,27577,NC - Raleigh,54,22184.37037,5532.685185,4407.907407
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,340091,"MOSES H CONE MEMORIAL HOSPITAL, THE",1200 N ELM ST,GREENSBORO,NC,27401,NC - Greensboro,128,12151.54688,5286.59375,4327.554688
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,340096,LEXINGTON MEMORIAL HOSPITAL INC,250 HOSPITAL DRIVE PO BOX 1817,LEXINGTON,NC,27293,NC - Winston-Salem,17,12786.70588,4961.764706,4011.176471
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,340097,HUGH CHATHAM MEMORIAL HOSPITAL,180 PARKWOOD DR,ELKIN,NC,28621,NC - Winston-Salem,29,13804.41379,4727.37931,3935.103448
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,340098,CAROLINAS MED CENTER-MERCY,2001 VAIL AVE,CHARLOTTE,NC,28207,NC - Charlotte,46,15996.97826,4824.652174,3768.565217
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,340099,VIDANT ROANOKE CHOWAN HOSPITAL,500 S ACADEMY ST,AHOSKIE,NC,27910,NC - Greenville,19,16210.26316,5241.473684,4576
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,340107,VIDANT EDGECOMBE HOSPITAL,111 HOSPITAL DR,TARBORO,NC,27886,NC - Greenville,23,14810.78261,5447.956522,4549.521739
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,340109,ALBEMARLE HOSPITAL AUTHORITY,1144 N ROAD ST,ELIZABETH CITY,NC,27909,VA - Norfolk,36,13406.75,5588,4884.888889
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,340113,CAROLINAS MEDICAL CENTER/BEHAV HEALTH,1000 BLYTHE BLVD,CHARLOTTE,NC,28203,NC - Charlotte,98,18709.18367,6819.5,5750.142857
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,340114,REX HOSPITAL,4420 LAKE BOONE TRAIL,RALEIGH,NC,27607,NC - Raleigh,128,14060.21875,4630.898438,3532.960938
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,340115,FIRSTHEALTH MOORE REGIONAL HOSPITAL,155 MEMORIAL DRIVE,PINEHURST,NC,28374,NC - Durham,139,14188.91367,5244.359712,3868.741007
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,340116,FRYE REGIONAL MEDICAL CENTER,420 N CENTER ST,HICKORY,NC,28601,NC - Hickory,58,22744.43103,4638.241379,3905.344828
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,340119,STANLY REGIONAL MEDICAL CENTER,301 YADKIN ST,ALBEMARLE,NC,28001,NC - Charlotte,27,13359.7037,4693.037037,4053.481481
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,340120,VIDANT DUPLIN  HOSPITAL,401 N MAIN ST,KENANSVILLE,NC,28349,NC - Greenville,13,13433.07692,5596.615385,4800
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,340123,RANDOLPH HOSPITAL,364 WHITE OAK STREET,ASHEBORO,NC,27204,NC - Greensboro,24,12569.54167,4870.791667,3911.458333
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,340126,WILSON MEDICAL CENTER,1705 S TARBORO ST,WILSON,NC,27893,NC - Raleigh,62,18314.48387,5147.806452,4295.935484
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,340129,LAKE NORMAN REGIONAL MEDICAL CENTER,171 FAIRVIEW ROAD,MOORESVILLE,NC,28117,NC - Charlotte,35,21614.34286,4546.457143,3595.485714
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,340130,CAROLINAS MEDICAL CENTER-UNION,600 HOSPITAL DR,MONROE,NC,28110,NC - Charlotte,62,10433.82258,5146.903226,4405.354839
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,340131,CAROLINA EAST MEDICAL CENTER,2000 NEUSE BLVD,NEW BERN,NC,28560,NC - Greenville,100,11201.01,6231.79,4424.38
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,340132,MARIA PARHAM MEDICAL CENTER,PO BOX 59,HENDERSON,NC,27536,NC - Durham,26,13340.69231,5348.538462,4639.923077
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,340141,NEW HANOVER REGIONAL MEDICAL CENTER,2131 S 17TH ST BOX 9000,WILMINGTON,NC,28402,NC - Wilmington,209,12798.21053,5780.61244,4772.023923
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,340142,CARTERET GENERAL HOSPITAL,3500 ARENDELL ST,MOREHEAD CITY,NC,28557,NC - Greenville,48,12205.6875,5575.520833,4710.520833
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,340143,CATAWBA VALLEY MEDICAL CENTER,810 FAIRGROVE CHURCH RD,HICKORY,NC,28602,NC - Hickory,30,17438.8,5351.833333,4253.133333
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,340145,CAROLINAS MEDICAL CENTER-LINCOLN,433 MCALISTER RD,LINCOLNTON,NC,28092,NC - Charlotte,24,19165.75,5462.375,3638.458333
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,340147,NASH GENERAL HOSPITAL,2460 CURTIS ELLIS DRIVE,ROCKY MOUNT,NC,27804,NC - Raleigh,62,13717.59677,5492.435484,4674.064516
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,340151,HALIFAX REGIONAL MEDICAL CENTER INC,250 SMITH CHURCH RD,ROANOKE RAPIDS,NC,27870,NC - Raleigh,25,12752,4861.64,3942.6
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,340155,DURHAM REGIONAL HOSPITAL,3643 N ROXBORO ROAD,DURHAM,NC,27704,NC - Durham,55,16056.76364,5415.072727,4599.727273
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,340158,BRUNSWICK COMMUNITY HOSPITAL,1 MEDICAL CENTER DR  PO BOX 139,SUPPLY,NC,28462,NC - Wilmington,29,12826.48276,4941.862069,3987.655172
